"id";"uri";"titulo";"entidade";"entidadeUF";"entidadePais";"anoInicio";"anoFim"
"220608";"https://dadosabertos.camara.leg.br/api/v2/deputados/220608";"";"";"";"";"";""
"220605";"https://dadosabertos.camara.leg.br/api/v2/deputados/220605";"";"";"";"";"";""
"220603";"https://dadosabertos.camara.leg.br/api/v2/deputados/220603";"";"";"";"";"";""
"220600";"https://dadosabertos.camara.leg.br/api/v2/deputados/220600";"";"";"";"";"";""
"220599";"https://dadosabertos.camara.leg.br/api/v2/deputados/220599";"";"";"";"";"";""
"220598";"https://dadosabertos.camara.leg.br/api/v2/deputados/220598";"";"";"";"";"";""
"220597";"https://dadosabertos.camara.leg.br/api/v2/deputados/220597";"";"";"";"";"";""
"220596";"https://dadosabertos.camara.leg.br/api/v2/deputados/220596";"";"";"";"";"";""
"220593";"https://dadosabertos.camara.leg.br/api/v2/deputados/220593";"";"";"";"";"";""
"220592";"https://dadosabertos.camara.leg.br/api/v2/deputados/220592";"";"";"";"";"";""
"220590";"https://dadosabertos.camara.leg.br/api/v2/deputados/220590";"";"";"";"";"";""
"220589";"https://dadosabertos.camara.leg.br/api/v2/deputados/220589";"";"";"";"";"";""
"220588";"https://dadosabertos.camara.leg.br/api/v2/deputados/220588";"";"";"";"";"";""
"220587";"https://dadosabertos.camara.leg.br/api/v2/deputados/220587";"";"";"";"";"";""
"220585";"https://dadosabertos.camara.leg.br/api/v2/deputados/220585";"";"";"";"";"";""
"220584";"https://dadosabertos.camara.leg.br/api/v2/deputados/220584";"";"";"";"";"";""
"220582";"https://dadosabertos.camara.leg.br/api/v2/deputados/220582";"";"";"";"";"";""
"220581";"https://dadosabertos.camara.leg.br/api/v2/deputados/220581";"";"";"";"";"";""
"220572";"https://dadosabertos.camara.leg.br/api/v2/deputados/220572";"";"";"";"";"";""
"220571";"https://dadosabertos.camara.leg.br/api/v2/deputados/220571";"";"";"";"";"";""
"220569";"https://dadosabertos.camara.leg.br/api/v2/deputados/220569";"";"";"";"";"";""
"220568";"https://dadosabertos.camara.leg.br/api/v2/deputados/220568";"";"";"";"";"";""
"220567";"https://dadosabertos.camara.leg.br/api/v2/deputados/220567";"";"";"";"";"";""
"220563";"https://dadosabertos.camara.leg.br/api/v2/deputados/220563";"";"";"";"";"";""
"220559";"https://dadosabertos.camara.leg.br/api/v2/deputados/220559";"";"";"";"";"";""
"220558";"https://dadosabertos.camara.leg.br/api/v2/deputados/220558";"";"";"";"";"";""
"220557";"https://dadosabertos.camara.leg.br/api/v2/deputados/220557";"";"";"";"";"";""
"220556";"https://dadosabertos.camara.leg.br/api/v2/deputados/220556";"";"";"";"";"";""
"220555";"https://dadosabertos.camara.leg.br/api/v2/deputados/220555";"";"";"";"";"";""
"220554";"https://dadosabertos.camara.leg.br/api/v2/deputados/220554";"";"";"";"";"";""
"220551";"https://dadosabertos.camara.leg.br/api/v2/deputados/220551";"";"";"";"";"";""
"220550";"https://dadosabertos.camara.leg.br/api/v2/deputados/220550";"";"";"";"";"";""
"220549";"https://dadosabertos.camara.leg.br/api/v2/deputados/220549";"";"";"";"";"";""
"220548";"https://dadosabertos.camara.leg.br/api/v2/deputados/220548";"";"";"";"";"";""
"220547";"https://dadosabertos.camara.leg.br/api/v2/deputados/220547";"";"";"";"";"";""
"220545";"https://dadosabertos.camara.leg.br/api/v2/deputados/220545";"";"";"";"";"";""
"220542";"https://dadosabertos.camara.leg.br/api/v2/deputados/220542";"";"";"";"";"";""
"220539";"https://dadosabertos.camara.leg.br/api/v2/deputados/220539";"";"";"";"";"";""
"220538";"https://dadosabertos.camara.leg.br/api/v2/deputados/220538";"";"";"";"";"";""
"220536";"https://dadosabertos.camara.leg.br/api/v2/deputados/220536";"";"";"";"";"";""
"220534";"https://dadosabertos.camara.leg.br/api/v2/deputados/220534";"";"";"";"";"";""
"220532";"https://dadosabertos.camara.leg.br/api/v2/deputados/220532";"";"";"";"";"";""
"220531";"https://dadosabertos.camara.leg.br/api/v2/deputados/220531";"";"";"";"";"";""
"220528";"https://dadosabertos.camara.leg.br/api/v2/deputados/220528";"";"";"";"";"";""
"220527";"https://dadosabertos.camara.leg.br/api/v2/deputados/220527";"";"";"";"";"";""
"220008";"https://dadosabertos.camara.leg.br/api/v2/deputados/220008";"";"";"";"";"";""
"219920";"https://dadosabertos.camara.leg.br/api/v2/deputados/219920";"";"";"";"";"";""
"219599";"https://dadosabertos.camara.leg.br/api/v2/deputados/219599";"";"";"";"";"";""
"219592";"https://dadosabertos.camara.leg.br/api/v2/deputados/219592";"";"";"";"";"";""
"219585";"https://dadosabertos.camara.leg.br/api/v2/deputados/219585";"";"";"";"";"";""
"219568";"https://dadosabertos.camara.leg.br/api/v2/deputados/219568";"";"";"";"";"";""
"219413";"https://dadosabertos.camara.leg.br/api/v2/deputados/219413";"";"";"";"";"";""
"218879";"https://dadosabertos.camara.leg.br/api/v2/deputados/218879";"";"";"";"";"";""
"218741";"https://dadosabertos.camara.leg.br/api/v2/deputados/218741";"";"";"";"";"";""
"218245";"https://dadosabertos.camara.leg.br/api/v2/deputados/218245";"";"";"";"";"";""
"218086";"https://dadosabertos.camara.leg.br/api/v2/deputados/218086";"";"";"";"";"";""
"217480";"https://dadosabertos.camara.leg.br/api/v2/deputados/217480";"";"";"";"";"";""
"217330";"https://dadosabertos.camara.leg.br/api/v2/deputados/217330";"";"";"";"";"";""
"217036";"https://dadosabertos.camara.leg.br/api/v2/deputados/217036";"";"";"";"";"";""
"216545";"https://dadosabertos.camara.leg.br/api/v2/deputados/216545";"";"";"";"";"";""
"216544";"https://dadosabertos.camara.leg.br/api/v2/deputados/216544";"Professor";"Universidade de Caxias do Sul - UCS/FERVI";"RS";"BRASIL";"";""
"216544";"https://dadosabertos.camara.leg.br/api/v2/deputados/216544";"Secretário Municipal";"Secretaria Municipal de Governo";"RS";"BRASIL";"";""
"216544";"https://dadosabertos.camara.leg.br/api/v2/deputados/216544";"Secretário Municipal";"Secretaria Municipal de Obras e Rodovias";"RS";"BRASIL";"";""
"216313";"https://dadosabertos.camara.leg.br/api/v2/deputados/216313";"";"";"";"";"";""
"216198";"https://dadosabertos.camara.leg.br/api/v2/deputados/216198";"";"";"";"";"";""
"216072";"https://dadosabertos.camara.leg.br/api/v2/deputados/216072";"Juiz do Crime";"Bairro de Santa Rita e Bairro de São José";"RJ";"BRASIL";"";""
"216072";"https://dadosabertos.camara.leg.br/api/v2/deputados/216072";"Desembargador de Agravos";"Casa de Suplicação do Brasil";"RJ";"BRASIL";"";""
"215045";"https://dadosabertos.camara.leg.br/api/v2/deputados/215045";"";"";"";"";"";""
"215044";"https://dadosabertos.camara.leg.br/api/v2/deputados/215044";"";"";"";"";"";""
"215043";"https://dadosabertos.camara.leg.br/api/v2/deputados/215043";"";"";"";"";"";""
"215042";"https://dadosabertos.camara.leg.br/api/v2/deputados/215042";"";"";"";"";"";""
"214865";"https://dadosabertos.camara.leg.br/api/v2/deputados/214865";"";"";"";"";"";""
"214694";"https://dadosabertos.camara.leg.br/api/v2/deputados/214694";"";"";"";"";"";""
"214477";"https://dadosabertos.camara.leg.br/api/v2/deputados/214477";"";"";"";"";"";""
"214445";"https://dadosabertos.camara.leg.br/api/v2/deputados/214445";"";"";"";"";"";""
"213854";"https://dadosabertos.camara.leg.br/api/v2/deputados/213854";"";"";"";"";"";""
"213762";"https://dadosabertos.camara.leg.br/api/v2/deputados/213762";"";"";"";"";"";""
"213679";"https://dadosabertos.camara.leg.br/api/v2/deputados/213679";"";"";"";"";"";""
"212749";"https://dadosabertos.camara.leg.br/api/v2/deputados/212749";"";"";"";"";"";""
"212625";"https://dadosabertos.camara.leg.br/api/v2/deputados/212625";"";"";"";"";"";""
"212504";"https://dadosabertos.camara.leg.br/api/v2/deputados/212504";"";"";"";"";"";""
"211866";"https://dadosabertos.camara.leg.br/api/v2/deputados/211866";"";"";"";"";"";""
"211649";"https://dadosabertos.camara.leg.br/api/v2/deputados/211649";"";"";"";"";"";""
"211498";"https://dadosabertos.camara.leg.br/api/v2/deputados/211498";"";"";"";"";"";""
"210989";"https://dadosabertos.camara.leg.br/api/v2/deputados/210989";"";"";"";"";"";""
"209787";"https://dadosabertos.camara.leg.br/api/v2/deputados/209787";"";"";"";"";"";""
"209189";"https://dadosabertos.camara.leg.br/api/v2/deputados/209189";"";"";"";"";"";""
"207309";"https://dadosabertos.camara.leg.br/api/v2/deputados/207309";"";"";"";"";"";""
"207176";"https://dadosabertos.camara.leg.br/api/v2/deputados/207176";"";"";"";"";"";""
"206231";"https://dadosabertos.camara.leg.br/api/v2/deputados/206231";"";"";"";"";"";""
"205865";"https://dadosabertos.camara.leg.br/api/v2/deputados/205865";"";"";"";"";"";""
"205863";"https://dadosabertos.camara.leg.br/api/v2/deputados/205863";"";"";"";"";"";""
"205550";"https://dadosabertos.camara.leg.br/api/v2/deputados/205550";"";"";"";"";"";""
"205548";"https://dadosabertos.camara.leg.br/api/v2/deputados/205548";"";"";"";"";"";""
"205535";"https://dadosabertos.camara.leg.br/api/v2/deputados/205535";"";"";"";"";"";""
"205303";"https://dadosabertos.camara.leg.br/api/v2/deputados/205303";"";"";"";"";"";""
"205302";"https://dadosabertos.camara.leg.br/api/v2/deputados/205302";"";"";"";"";"";""
"205298";"https://dadosabertos.camara.leg.br/api/v2/deputados/205298";"";"";"";"";"";""
"205297";"https://dadosabertos.camara.leg.br/api/v2/deputados/205297";"";"";"";"";"";""
"205234";"https://dadosabertos.camara.leg.br/api/v2/deputados/205234";"";"";"";"";"";""
"204760";"https://dadosabertos.camara.leg.br/api/v2/deputados/204760";"";"";"";"";"";""
"204575";"https://dadosabertos.camara.leg.br/api/v2/deputados/204575";"";"";"";"";"";""
"204574";"https://dadosabertos.camara.leg.br/api/v2/deputados/204574";"";"";"";"";"";""
"204570";"https://dadosabertos.camara.leg.br/api/v2/deputados/204570";"";"";"";"";"";""
"204566";"https://dadosabertos.camara.leg.br/api/v2/deputados/204566";"";"";"";"";"";""
"204565";"https://dadosabertos.camara.leg.br/api/v2/deputados/204565";"";"";"";"";"";""
"204564";"https://dadosabertos.camara.leg.br/api/v2/deputados/204564";"";"";"";"";"";""
"204563";"https://dadosabertos.camara.leg.br/api/v2/deputados/204563";"";"";"";"";"";""
"204560";"https://dadosabertos.camara.leg.br/api/v2/deputados/204560";"";"";"";"";"";""
"204557";"https://dadosabertos.camara.leg.br/api/v2/deputados/204557";"";"";"";"";"";""
"204555";"https://dadosabertos.camara.leg.br/api/v2/deputados/204555";"";"";"";"";"";""
"204554";"https://dadosabertos.camara.leg.br/api/v2/deputados/204554";"";"";"";"";"";""
"204553";"https://dadosabertos.camara.leg.br/api/v2/deputados/204553";"";"";"";"";"";""
"204550";"https://dadosabertos.camara.leg.br/api/v2/deputados/204550";"";"";"";"";"";""
"204548";"https://dadosabertos.camara.leg.br/api/v2/deputados/204548";"";"";"";"";"";""
"204546";"https://dadosabertos.camara.leg.br/api/v2/deputados/204546";"";"";"";"";"";""
"204544";"https://dadosabertos.camara.leg.br/api/v2/deputados/204544";"";"";"";"";"";""
"204541";"https://dadosabertos.camara.leg.br/api/v2/deputados/204541";"";"";"";"";"";""
"204539";"https://dadosabertos.camara.leg.br/api/v2/deputados/204539";"";"";"";"";"";""
"204538";"https://dadosabertos.camara.leg.br/api/v2/deputados/204538";"";"";"";"";"";""
"204537";"https://dadosabertos.camara.leg.br/api/v2/deputados/204537";"";"";"";"";"";""
"204536";"https://dadosabertos.camara.leg.br/api/v2/deputados/204536";"";"";"";"";"";""
"204527";"https://dadosabertos.camara.leg.br/api/v2/deputados/204527";"";"";"";"";"";""
"204525";"https://dadosabertos.camara.leg.br/api/v2/deputados/204525";"";"";"";"";"";""
"204524";"https://dadosabertos.camara.leg.br/api/v2/deputados/204524";"";"";"";"";"";""
"204520";"https://dadosabertos.camara.leg.br/api/v2/deputados/204520";"";"";"";"";"";""
"204517";"https://dadosabertos.camara.leg.br/api/v2/deputados/204517";"";"";"";"";"";""
"204513";"https://dadosabertos.camara.leg.br/api/v2/deputados/204513";"";"";"";"";"";""
"204511";"https://dadosabertos.camara.leg.br/api/v2/deputados/204511";"";"";"";"";"";""
"204505";"https://dadosabertos.camara.leg.br/api/v2/deputados/204505";"";"";"";"";"";""
"204504";"https://dadosabertos.camara.leg.br/api/v2/deputados/204504";"Radialista";"";"";"";"";""
"204502";"https://dadosabertos.camara.leg.br/api/v2/deputados/204502";"Superintendente";"Fundação Nacional de Saúde - Funasa";"";"";"";""
"204500";"https://dadosabertos.camara.leg.br/api/v2/deputados/204500";"";"";"";"";"";""
"204499";"https://dadosabertos.camara.leg.br/api/v2/deputados/204499";"";"";"";"";"";""
"204498";"https://dadosabertos.camara.leg.br/api/v2/deputados/204498";"";"";"";"";"";""
"204495";"https://dadosabertos.camara.leg.br/api/v2/deputados/204495";"";"";"";"";"";""
"204494";"https://dadosabertos.camara.leg.br/api/v2/deputados/204494";"";"";"";"";"";""
"204491";"https://dadosabertos.camara.leg.br/api/v2/deputados/204491";"";"";"";"";"";""
"204482";"https://dadosabertos.camara.leg.br/api/v2/deputados/204482";"";"";"";"";"";""
"204481";"https://dadosabertos.camara.leg.br/api/v2/deputados/204481";"";"";"";"";"";""
"204480";"https://dadosabertos.camara.leg.br/api/v2/deputados/204480";"";"";"";"";"";""
"204477";"https://dadosabertos.camara.leg.br/api/v2/deputados/204477";"";"";"";"";"";""
"204476";"https://dadosabertos.camara.leg.br/api/v2/deputados/204476";"";"";"";"";"";""
"204475";"https://dadosabertos.camara.leg.br/api/v2/deputados/204475";"";"";"";"";"";""
"204473";"https://dadosabertos.camara.leg.br/api/v2/deputados/204473";"";"";"";"";"";""
"204472";"https://dadosabertos.camara.leg.br/api/v2/deputados/204472";"";"";"";"";"";""
"204471";"https://dadosabertos.camara.leg.br/api/v2/deputados/204471";"";"";"";"";"";""
"204469";"https://dadosabertos.camara.leg.br/api/v2/deputados/204469";"";"";"";"";"";""
"204468";"https://dadosabertos.camara.leg.br/api/v2/deputados/204468";"";"";"";"";"";""
"204466";"https://dadosabertos.camara.leg.br/api/v2/deputados/204466";"";"";"";"";"";""
"204465";"https://dadosabertos.camara.leg.br/api/v2/deputados/204465";"";"";"";"";"";""
"204463";"https://dadosabertos.camara.leg.br/api/v2/deputados/204463";"";"";"";"";"";""
"204462";"https://dadosabertos.camara.leg.br/api/v2/deputados/204462";"";"";"";"";"";""
"204457";"https://dadosabertos.camara.leg.br/api/v2/deputados/204457";"";"";"";"";"";""
"204456";"https://dadosabertos.camara.leg.br/api/v2/deputados/204456";"";"";"";"";"";""
"204453";"https://dadosabertos.camara.leg.br/api/v2/deputados/204453";"";"";"";"";"";""
"204450";"https://dadosabertos.camara.leg.br/api/v2/deputados/204450";"";"";"";"";"";""
"204449";"https://dadosabertos.camara.leg.br/api/v2/deputados/204449";"";"";"";"";"";""
"204448";"https://dadosabertos.camara.leg.br/api/v2/deputados/204448";"";"";"";"";"";""
"204447";"https://dadosabertos.camara.leg.br/api/v2/deputados/204447";"";"";"";"";"";""
"204445";"https://dadosabertos.camara.leg.br/api/v2/deputados/204445";"";"";"";"";"";""
"204444";"https://dadosabertos.camara.leg.br/api/v2/deputados/204444";"";"";"";"";"";""
"204441";"https://dadosabertos.camara.leg.br/api/v2/deputados/204441";"";"";"";"";"";""
"204437";"https://dadosabertos.camara.leg.br/api/v2/deputados/204437";"";"";"";"";"";""
"204436";"https://dadosabertos.camara.leg.br/api/v2/deputados/204436";"";"";"";"";"";""
"204435";"https://dadosabertos.camara.leg.br/api/v2/deputados/204435";"";"";"";"";"";""
"204432";"https://dadosabertos.camara.leg.br/api/v2/deputados/204432";"";"";"";"";"";""
"204431";"https://dadosabertos.camara.leg.br/api/v2/deputados/204431";"";"";"";"";"";""
"204428";"https://dadosabertos.camara.leg.br/api/v2/deputados/204428";"";"";"";"";"";""
"204427";"https://dadosabertos.camara.leg.br/api/v2/deputados/204427";"";"";"";"";"";""
"204426";"https://dadosabertos.camara.leg.br/api/v2/deputados/204426";"";"";"";"";"";""
"204423";"https://dadosabertos.camara.leg.br/api/v2/deputados/204423";"";"";"";"";"";""
"204422";"https://dadosabertos.camara.leg.br/api/v2/deputados/204422";"";"";"";"";"";""
"204421";"https://dadosabertos.camara.leg.br/api/v2/deputados/204421";"";"";"";"";"";""
"204420";"https://dadosabertos.camara.leg.br/api/v2/deputados/204420";"";"";"";"";"";""
"204418";"https://dadosabertos.camara.leg.br/api/v2/deputados/204418";"";"";"";"";"";""
"204414";"https://dadosabertos.camara.leg.br/api/v2/deputados/204414";"";"";"";"";"";""
"204413";"https://dadosabertos.camara.leg.br/api/v2/deputados/204413";"";"";"";"";"";""
"204410";"https://dadosabertos.camara.leg.br/api/v2/deputados/204410";"";"";"";"";"";""
"204406";"https://dadosabertos.camara.leg.br/api/v2/deputados/204406";"";"";"";"";"";""
"204405";"https://dadosabertos.camara.leg.br/api/v2/deputados/204405";"";"";"";"";"";""
"204403";"https://dadosabertos.camara.leg.br/api/v2/deputados/204403";"";"";"";"";"";""
"204398";"https://dadosabertos.camara.leg.br/api/v2/deputados/204398";"";"";"";"";"";""
"204397";"https://dadosabertos.camara.leg.br/api/v2/deputados/204397";"";"";"";"";"";""
"204396";"https://dadosabertos.camara.leg.br/api/v2/deputados/204396";"";"";"";"";"";""
"204395";"https://dadosabertos.camara.leg.br/api/v2/deputados/204395";"";"";"";"";"";""
"204394";"https://dadosabertos.camara.leg.br/api/v2/deputados/204394";"";"";"";"";"";""
"204390";"https://dadosabertos.camara.leg.br/api/v2/deputados/204390";"";"";"";"";"";""
"204385";"https://dadosabertos.camara.leg.br/api/v2/deputados/204385";"";"";"";"";"";""
"204382";"https://dadosabertos.camara.leg.br/api/v2/deputados/204382";"";"";"";"";"";""
"204381";"https://dadosabertos.camara.leg.br/api/v2/deputados/204381";"";"";"";"";"";""
"204379";"https://dadosabertos.camara.leg.br/api/v2/deputados/204379";"";"";"";"";"";""
"204378";"https://dadosabertos.camara.leg.br/api/v2/deputados/204378";"";"";"";"";"";""
"204375";"https://dadosabertos.camara.leg.br/api/v2/deputados/204375";"";"";"";"";"";""
"204373";"https://dadosabertos.camara.leg.br/api/v2/deputados/204373";"";"";"";"";"";""
"204369";"https://dadosabertos.camara.leg.br/api/v2/deputados/204369";"";"";"";"";"";""
"204364";"https://dadosabertos.camara.leg.br/api/v2/deputados/204364";"";"";"";"";"";""
"204363";"https://dadosabertos.camara.leg.br/api/v2/deputados/204363";"";"";"";"";"";""
"204360";"https://dadosabertos.camara.leg.br/api/v2/deputados/204360";"";"";"";"";"";""
"204359";"https://dadosabertos.camara.leg.br/api/v2/deputados/204359";"";"";"";"";"";""
"204358";"https://dadosabertos.camara.leg.br/api/v2/deputados/204358";"";"";"";"";"";""
"204355";"https://dadosabertos.camara.leg.br/api/v2/deputados/204355";"";"";"";"";"";""
"204352";"https://dadosabertos.camara.leg.br/api/v2/deputados/204352";"";"";"";"";"";""
"204351";"https://dadosabertos.camara.leg.br/api/v2/deputados/204351";"Professor de Estudos Bíblicos na Escola Dominical";"3ª Igreja Batista";"MS";"BRASIL";"";""
"204351";"https://dadosabertos.camara.leg.br/api/v2/deputados/204351";"Entrevistado mensal do Programa de Rádio ""CONSTRUINDO O REINO DE DEUS""";"Rádio Imaculada Conceição";"MS";"BRASIL";"";"2016"
"204351";"https://dadosabertos.camara.leg.br/api/v2/deputados/204351";"Ex-entrevistado mensal MAIS SAÚDE";"TV O ESTADO - Canal por Internet no site OE10";"MS";"BRASIL";"";""
"204351";"https://dadosabertos.camara.leg.br/api/v2/deputados/204351";"Palestrante e Conferencista";"Congressos Médicos e Eventos Populares";"MS";"BRASIL";"";""
"204011";"https://dadosabertos.camara.leg.br/api/v2/deputados/204011";"";"";"";"";"";""
"202063";"https://dadosabertos.camara.leg.br/api/v2/deputados/202063";"";"";"";"";"";""
"201357";"https://dadosabertos.camara.leg.br/api/v2/deputados/201357";"";"";"";"";"";""
"200153";"https://dadosabertos.camara.leg.br/api/v2/deputados/200153";"";"";"";"";"";""
"199809";"https://dadosabertos.camara.leg.br/api/v2/deputados/199809";"";"";"";"";"";""
"198963";"https://dadosabertos.camara.leg.br/api/v2/deputados/198963";"";"";"";"";"";""
"198783";"https://dadosabertos.camara.leg.br/api/v2/deputados/198783";"";"";"";"";"";""
"198198";"https://dadosabertos.camara.leg.br/api/v2/deputados/198198";"";"";"";"";"";""
"197438";"https://dadosabertos.camara.leg.br/api/v2/deputados/197438";"";"";"";"";"";""
"196378";"https://dadosabertos.camara.leg.br/api/v2/deputados/196378";"";"";"";"";"";""
"196359";"https://dadosabertos.camara.leg.br/api/v2/deputados/196359";"";"";"";"";"";""
"196358";"https://dadosabertos.camara.leg.br/api/v2/deputados/196358";"";"";"";"";"";""
"196357";"https://dadosabertos.camara.leg.br/api/v2/deputados/196357";"";"";"";"";"";""
"195997";"https://dadosabertos.camara.leg.br/api/v2/deputados/195997";"";"";"";"";"";""
"195866";"https://dadosabertos.camara.leg.br/api/v2/deputados/195866";"";"";"";"";"";""
"195826";"https://dadosabertos.camara.leg.br/api/v2/deputados/195826";"";"";"";"";"";""
"195581";"https://dadosabertos.camara.leg.br/api/v2/deputados/195581";"";"";"";"";"";""
"195278";"https://dadosabertos.camara.leg.br/api/v2/deputados/195278";"";"";"";"";"";""
"195143";"https://dadosabertos.camara.leg.br/api/v2/deputados/195143";"";"";"";"";"";""
"194592";"https://dadosabertos.camara.leg.br/api/v2/deputados/194592";"";"";"";"";"";""
"194340";"https://dadosabertos.camara.leg.br/api/v2/deputados/194340";"";"";"";"";"";""
"194262";"https://dadosabertos.camara.leg.br/api/v2/deputados/194262";"";"";"";"";"";""
"194261";"https://dadosabertos.camara.leg.br/api/v2/deputados/194261";"";"";"";"";"";""
"194260";"https://dadosabertos.camara.leg.br/api/v2/deputados/194260";"";"";"";"";"";""
"194259";"https://dadosabertos.camara.leg.br/api/v2/deputados/194259";"";"";"";"";"";""
"194258";"https://dadosabertos.camara.leg.br/api/v2/deputados/194258";"";"";"";"";"";""
"193982";"https://dadosabertos.camara.leg.br/api/v2/deputados/193982";"";"";"";"";"";""
"193726";"https://dadosabertos.camara.leg.br/api/v2/deputados/193726";"";"";"";"";"";""
"193165";"https://dadosabertos.camara.leg.br/api/v2/deputados/193165";"";"";"";"";"";""
"193069";"https://dadosabertos.camara.leg.br/api/v2/deputados/193069";"";"";"";"";"";""
"193066";"https://dadosabertos.camara.leg.br/api/v2/deputados/193066";"";"";"";"";"";""
"192120";"https://dadosabertos.camara.leg.br/api/v2/deputados/192120";"";"";"";"";"";""
"191945";"https://dadosabertos.camara.leg.br/api/v2/deputados/191945";"";"";"";"";"";""
"191684";"https://dadosabertos.camara.leg.br/api/v2/deputados/191684";"";"";"";"";"";""
"190149";"https://dadosabertos.camara.leg.br/api/v2/deputados/190149";"";"";"";"";"";""
"189593";"https://dadosabertos.camara.leg.br/api/v2/deputados/189593";"";"";"";"";"";""
"187008";"https://dadosabertos.camara.leg.br/api/v2/deputados/187008";"";"";"";"";"";""
"186775";"https://dadosabertos.camara.leg.br/api/v2/deputados/186775";"";"";"";"";"";""
"185500";"https://dadosabertos.camara.leg.br/api/v2/deputados/185500";"";"";"";"";"";""
"182146";"https://dadosabertos.camara.leg.br/api/v2/deputados/182146";"";"";"";"";"";""
"181315";"https://dadosabertos.camara.leg.br/api/v2/deputados/181315";"";"";"";"";"";""
"180545";"https://dadosabertos.camara.leg.br/api/v2/deputados/180545";"";"";"";"";"";""
"180214";"https://dadosabertos.camara.leg.br/api/v2/deputados/180214";"";"";"";"";"";""
"180018";"https://dadosabertos.camara.leg.br/api/v2/deputados/180018";"";"";"";"";"";""
"179880";"https://dadosabertos.camara.leg.br/api/v2/deputados/179880";"";"";"";"";"";""
"179387";"https://dadosabertos.camara.leg.br/api/v2/deputados/179387";"";"";"";"";"";""
"179386";"https://dadosabertos.camara.leg.br/api/v2/deputados/179386";"";"";"";"";"";""
"179385";"https://dadosabertos.camara.leg.br/api/v2/deputados/179385";"";"";"";"";"";""
"179382";"https://dadosabertos.camara.leg.br/api/v2/deputados/179382";"";"";"";"";"";""
"179381";"https://dadosabertos.camara.leg.br/api/v2/deputados/179381";"";"";"";"";"";""
"179380";"https://dadosabertos.camara.leg.br/api/v2/deputados/179380";"";"";"";"";"";""
"179379";"https://dadosabertos.camara.leg.br/api/v2/deputados/179379";"";"";"";"";"";""
"178999";"https://dadosabertos.camara.leg.br/api/v2/deputados/178999";"";"";"";"";"";""
"178995";"https://dadosabertos.camara.leg.br/api/v2/deputados/178995";"";"";"";"";"";""
"178993";"https://dadosabertos.camara.leg.br/api/v2/deputados/178993";"";"";"";"";"";""
"178989";"https://dadosabertos.camara.leg.br/api/v2/deputados/178989";"";"";"";"";"";""
"178983";"https://dadosabertos.camara.leg.br/api/v2/deputados/178983";"";"";"";"";"";""
"178982";"https://dadosabertos.camara.leg.br/api/v2/deputados/178982";"";"";"";"";"";""
"178981";"https://dadosabertos.camara.leg.br/api/v2/deputados/178981";"";"";"";"";"";""
"178974";"https://dadosabertos.camara.leg.br/api/v2/deputados/178974";"";"";"";"";"";""
"178973";"https://dadosabertos.camara.leg.br/api/v2/deputados/178973";"";"";"";"";"";""
"178972";"https://dadosabertos.camara.leg.br/api/v2/deputados/178972";"";"";"";"";"";""
"178971";"https://dadosabertos.camara.leg.br/api/v2/deputados/178971";"";"";"";"";"";""
"178970";"https://dadosabertos.camara.leg.br/api/v2/deputados/178970";"";"";"";"";"";""
"178968";"https://dadosabertos.camara.leg.br/api/v2/deputados/178968";"";"";"";"";"";""
"178965";"https://dadosabertos.camara.leg.br/api/v2/deputados/178965";"";"";"";"";"";""
"178962";"https://dadosabertos.camara.leg.br/api/v2/deputados/178962";"";"";"";"";"";""
"178957";"https://dadosabertos.camara.leg.br/api/v2/deputados/178957";"";"";"";"";"";""
"178956";"https://dadosabertos.camara.leg.br/api/v2/deputados/178956";"";"";"";"";"";""
"178953";"https://dadosabertos.camara.leg.br/api/v2/deputados/178953";"";"";"";"";"";""
"178952";"https://dadosabertos.camara.leg.br/api/v2/deputados/178952";"";"";"";"";"";""
"178947";"https://dadosabertos.camara.leg.br/api/v2/deputados/178947";"";"";"";"";"";""
"178945";"https://dadosabertos.camara.leg.br/api/v2/deputados/178945";"";"";"";"";"";""
"178943";"https://dadosabertos.camara.leg.br/api/v2/deputados/178943";"";"";"";"";"";""
"178941";"https://dadosabertos.camara.leg.br/api/v2/deputados/178941";"";"";"";"";"";""
"178932";"https://dadosabertos.camara.leg.br/api/v2/deputados/178932";"";"";"";"";"";""
"178929";"https://dadosabertos.camara.leg.br/api/v2/deputados/178929";"";"";"";"";"";""
"178927";"https://dadosabertos.camara.leg.br/api/v2/deputados/178927";"";"";"";"";"";""
"178926";"https://dadosabertos.camara.leg.br/api/v2/deputados/178926";"";"";"";"";"";""
"178923";"https://dadosabertos.camara.leg.br/api/v2/deputados/178923";"";"";"";"";"";""
"178920";"https://dadosabertos.camara.leg.br/api/v2/deputados/178920";"";"";"";"";"";""
"178919";"https://dadosabertos.camara.leg.br/api/v2/deputados/178919";"";"";"";"";"";""
"178918";"https://dadosabertos.camara.leg.br/api/v2/deputados/178918";"";"";"";"";"";""
"178917";"https://dadosabertos.camara.leg.br/api/v2/deputados/178917";"";"";"";"";"";""
"178916";"https://dadosabertos.camara.leg.br/api/v2/deputados/178916";"";"";"";"";"";""
"178913";"https://dadosabertos.camara.leg.br/api/v2/deputados/178913";"";"";"";"";"";""
"178911";"https://dadosabertos.camara.leg.br/api/v2/deputados/178911";"";"";"";"";"";""
"178909";"https://dadosabertos.camara.leg.br/api/v2/deputados/178909";"";"";"";"";"";""
